Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
3.7899999618530273,0.1454136222600937,-13.587501525878906,0.5998755693435669,-2.7850253582000732
3.7950000762939453,0.15583404898643494,-13.34538745880127,0.5688021779060364,-2.7453339099884033
3.799999952316284,0.164126917719841,-13.094697952270508,0.5248289704322815,-2.7033851146698
3.805000066757202,0.1702921986579895,-12.846378326416016,0.4716165065765381,-2.6624560356140137
3.809999942779541,0.17432986199855804,-12.59255599975586,0.41446825861930847,-2.6205034255981445
3.815000057220459,0.17897553741931915,-12.332182884216309,0.3646146357059479,-2.576707363128662
3.819999933242798,0.18014076352119446,-12.072248458862305,0.3128971457481384,-2.5325047969818115
3.825000047683716,0.17614495754241943,-11.807502746582031,0.2601739466190338,-2.486862897872925
3.8299999237060547,0.16773301362991333,-11.533617973327637,0.2015022337436676,-2.4393773078918457
3.8350000381469727,0.16406407952308655,-11.259603500366211,0.1449139267206192,-2.391491174697876
3.8399999141693115,0.15915505588054657,-10.997214317321777,0.08577141165733337,-2.345050096511841
3.8450000286102295,0.15426793694496155,-10.743325233459473,0.03318386152386665,-2.2990057468414307
3.8499999046325684,0.14679495990276337,-10.4861478805542,-0.009557764045894146,-2.2515127658843994
3.8550000190734863,0.1401255875825882,-10.228528022766113,-0.047964125871658325,-2.2050771713256836
3.859999895095825,0.13107046484947205,-9.966960906982422,-0.07787106186151505,-2.1575803756713867
3.865000009536743,0.1210283562541008,-9.701432228088379,-0.09908612072467804,-2.1082401275634766
3.869999885559082,0.11089370399713516,-9.441486358642578,-0.11750279366970062,-2.0599682331085205
3.875,0.10163478553295135,-9.191758155822754,-0.12950767576694489,-2.012082099914551
3.880000114440918,0.08820337057113647,-8.953261375427246,-0.13493910431861877,-1.9671157598495483
3.884999990463257,0.07597576081752777,-8.720802307128906,-0.132683664560318,-1.9199897050857544
3.890000104904175,0.06294085830450058,-8.483967781066895,-0.12115029990673065,-1.8735672235488892
3.8949999809265137,0.052628688514232635,-8.249419212341309,-0.11127054691314697,-1.8275227546691895
3.9000000953674316,0.04302744194865227,-8.01220417022705,-0.09015458077192307,-1.7785437107086182
3.9049999713897705,0.033855028450489044,-7.793725967407227,-0.06915454566478729,-1.7317543029785156
3.9100000858306885,0.024787187576293945,-7.583054065704346,-0.047604575753211975,-1.6871811151504517
3.9149999618530273,0.016570981591939926,-7.380909442901611,-0.02360742911696434,-1.64445161819458
3.9200000762939453,0.00941857136785984,-7.180298805236816,0.00007903460937086493,-1.6020907163619995
3.924999952316284,0.0016387244686484337,-6.976146697998047,0.023970112204551697,-1.5582531690597534
3.930000066757202,-0.0025705979205667973,-6.767678260803223,0.05218454450368881,-1.5155292749404907
3.934999942779541,-0.006190808489918709,-6.565964698791504,0.079001285135746,-1.4731684923171997
3.940000057220459,-0.010761207900941372,-6.373962879180908,0.10639122873544693,-1.4322903156280518
3.944999933242798,-0.01722896844148636,-6.189980506896973,0.13037565350532532,-1.3947398662567139
3.950000047683716,-0.023747920989990234,-6.009339332580566,0.15704786777496338,-1.3579044342041016
3.9549999237060547,-0.02683856151998043,-5.831275463104248,0.17816314101219177,-1.322556972503662
3.9600000381469727,-0.028559904545545578,-5.651309490203857,0.19942569732666016,-1.2875632047653198
3.9649999141693115,-0.030570873990654945,-5.475189685821533,0.2167757749557495,-1.252569556236267
3.9700000286102295,-0.033113740384578705,-5.302097797393799,0.23195841908454895,-1.2175759077072144
3.9749999046325684,-0.036596257239580154,-5.143985271453857,0.24159234762191772,-1.1855734586715698
3.9800000190734863,-0.039111338555812836,-4.996514797210693,0.25203022360801697,-1.155760645866394
3.984999895095825,-0.04003072530031204,-4.858367443084717,0.2616121172904968,-1.1277916431427002
3.990000009536743,-0.037741485983133316,-4.729522705078125,0.26906660199165344,-1.1016664505004883
3.994999885559082,-0.03654972091317177,-4.598440170288086,0.26917144656181335,-1.0773848295211792
4,-0.032014086842536926,-4.471571922302246,0.27864375710487366,-1.0519366264343262
4.005000114440918,-0.035715874284505844,-4.353469371795654,0.265265554189682,-1.0276587009429932
4.010000228881836,-0.03192539140582085,-4.249373435974121,0.26391494274139404,-1.0067332983016968
4.014999866485596,-0.02604058012366295,-4.156507968902588,0.2689906358718872,-0.9879844188690186
4.019999980926514,-0.022677557542920113,-4.074153423309326,0.26511910557746887,-0.9710792899131775
4.025000095367432,-0.01843976601958275,-3.9986050128936768,0.25897061824798584,-0.9560176730155945
4.03000020980835,-0.015203900635242462,-3.9276585578918457,0.25897103548049927,-0.9427997469902039
4.034999847412109,-0.012926572002470493,-3.8606326580047607,0.25370097160339355,-0.9299073219299316
4.039999961853027,-0.007687538396567106,-3.8060455322265625,0.24492408335208893,-0.9170148968696594
4.045000076293945,-0.006313449237495661,-3.7647504806518555,0.2258039116859436,-0.9071663618087769
4.050000190734863,0.002782315481454134,-3.7370359897613525,0.22636276483535767,-0.9010052680969238
4.054999828338623,0.006759770680218935,-3.722959280014038,0.21754880249500275,-0.8970056772232056
4.059999942779541,0.009203949943184853,-3.7231452465057373,0.20001913607120514,-0.8963773250579834
4.065000057220459,0.013165663927793503,-3.727473735809326,0.19406461715698242,-0.8963772654533386
4.070000171661377,0.015537162311375141,-3.738339424133301,0.18655282258987427,-0.8963772654533386
4.074999809265137,0.019403202459216118,-3.75761079788208,0.1715097874403,-0.8979105353355408
4.079999923706055,0.02269929274916649,-3.791078805923462,0.15782693028450012,-0.9028225541114807
4.085000038146973,0.027614066377282143,-3.838611364364624,0.1478070318698883,-0.9114218950271606
4.090000152587891,0.03310837596654892,-3.902876377105713,0.13724733889102936,-0.9221696853637695
4.09499979019165,0.03732755035161972,-3.9753074645996094,0.1260465681552887,-0.9347611665725708
4.099999904632568,0.040321145206689835,-4.048511505126953,0.11817657202482224,-0.9491961002349854
4.105000019073486,0.04298815876245499,-4.123420238494873,0.11177613586187363,-0.9639303088188171
4.110000133514404,0.046389371156692505,-4.207727909088135,0.10133784264326096,-0.9802109599113464
4.114999771118164,0.05304793640971184,-4.30481481552124,0.09016703069210052,-0.9998835921287537
4.119999885559082,0.05922853201627731,-4.414480686187744,0.0831402838230133,-1.021693229675293
4.125,0.06637547165155411,-4.536922931671143,0.07671889662742615,-1.0453466176986694
4.130000114440918,0.07293219864368439,-4.668650150299072,0.07086824625730515,-1.0723975896835327
4.135000228881836,0.07700178027153015,-4.805013179779053,0.06948959082365036,-1.1000239849090576
4.139999866485596,0.08306670933961868,-4.944976806640625,0.06715861707925797,-1.1276506185531616
4.144999980926514,0.08946466445922852,-5.0926947593688965,0.06556424498558044,-1.1552773714065552
4.150000095367432,0.096042200922966,-5.255525588989258,0.06645099818706512,-1.1844655275344849
4.15500020980835,0.10226934403181076,-5.4300642013549805,0.06981875002384186,-1.2170605659484863
4.159999847412109,0.10602451860904694,-5.61430549621582,0.07443773746490479,-1.2502124309539795
4.164999961853027,0.10939260572195053,-5.805597305297852,0.07923807203769684,-1.2849314212799072
4.170000076293945,0.11138126254081726,-6.000868320465088,0.0864814817905426,-1.321494221687317
4.175000190734863,0.11314311623573303,-6.197260856628418,0.09640543162822723,-1.3567588329315186
4.179999828338623,0.11769885569810867,-6.3964619636535645,0.10741883516311646,-1.3948980569839478
4.184999942779541,0.12081016600131989,-6.610462188720703,0.12240904569625854,-1.4335752725601196
4.190000057220459,0.12206736952066422,-6.8380045890808105,0.13604700565338135,-1.4754055738449097
4.195000171661377,0.12518320977687836,-7.070409297943115,0.14948858320713043,-1.5193448066711426
4.199999809265137,0.12945042550563812,-7.308419704437256,0.16320961713790894,-1.563547134399414
4.204999923706055,0.133040651679039,-7.547460079193115,0.1795901209115982,-1.6077497005462646
4.210000038146973,0.13489311933517456,-7.787563323974609,0.1970507800579071,-1.6519523859024048
4.215000152587891,0.1362954080104828,-8.033624649047852,0.21512500941753387,-1.6961548328399658
4.21999979019165,0.13622574508190155,-8.288933753967285,0.23412694036960602,-1.7419451475143433
4.224999904632568,0.13482646644115448,-8.554156303405762,0.25532296299934387,-1.7879894971847534
4.230000019073486,0.1322333812713623,-8.819354057312012,0.2757388651371002,-1.8356255292892456
4.235000133514404,0.13199809193611145,-9.086302757263184,0.29494020342826843,-1.8835116624832153
4.239999771118164,0.12966284155845642,-9.354071617126465,0.31315773725509644,-1.9298025369644165
4.244999885559082,0.12551511824131012,-9.617156028747559,0.3320646584033966,-1.9774439334869385
4.25,0.12048153579235077,-9.88023853302002,0.34790030121803284,-2.025330066680908
4.255000114440918,0.1146141067147255,-10.146769523620605,0.3605877161026001,-2.071614980697632
4.260000228881836,0.10971247404813766,-10.412945747375488,0.373177170753479,-2.119262456893921
4.264999866485596,0.10416355729103088,-10.678698539733887,0.3827739953994751,-2.165544033050537
4.269999980926514,0.09648704528808594,-10.937443733215332,0.38258758187294006,-2.211588144302368
4.275000095367432,0.089222252368927,-11.188610076904297,0.3759843111038208,-2.256024122238159
4.28000020980835,0.08187370002269745,-11.432255744934082,0.3688330352306366,-2.3002266883850098
4.284999847412109,0.07733108848333359,-11.671931266784668,0.35875535011291504,-2.346041440963745
4.289999961853027,0.07300720363855362,-11.911925315856934,0.34367191791534424,-2.3904716968536377
4.295000076293945,0.06745117157697678,-12.1527738571167,0.3262927234172821,-2.4346742630004883
4.300000190734863,0.06428634375333786,-12.391871452331543,0.3093112111091614,-2.480494737625122
4.304999828338623,0.060835856944322586,-12.62281322479248,0.2903098464012146,-2.5232994556427
4.309999942779541,0.05818335339426994,-12.842425346374512,0.2667466998100281,-2.5656604766845703
4.315000057220459,0.059254128485918045,-13.048541069030762,0.24236632883548737,-2.606397867202759
4.320000171661377,0.06283272802829742,-13.246023178100586,0.22163264453411102,-2.646916627883911
4.324999809265137,0.068611741065979,-13.437274932861328,0.20205765962600708,-2.6858081817626953
4.329999923706055,0.07404171675443649,-13.622876167297363,0.18269209563732147,-2.722856283187866
4.335000038146973,0.07920697331428528,-13.80196762084961,0.16492211818695068,-2.7596919536590576
4.340000152587891,0.08835064619779587,-13.96910285949707,0.15053464472293854,-2.79652738571167
4.34499979019165,0.09860382229089737,-14.122573852539062,0.13856343924999237,-2.8300931453704834
4.349999904632568,0.11032512038946152,-14.266386985778809,0.12682929635047913,-2.8632450103759766
4.355000019073486,0.12448690831661224,-14.403484344482422,0.11890812963247299,-2.894758701324463
4.360000133514404,0.13830514252185822,-14.53854751586914,0.1161503940820694,-2.9260687828063965
4.364999771118164,0.15309177339076996,-14.670517921447754,0.11711571365594864,-2.957378625869751
4.369999885559082,0.1667833924293518,-14.798989295959473,0.12007135152816772,-2.9870445728302
4.375,0.18024204671382904,-14.920219421386719,0.12786811590194702,-3.016512870788574
4.380000114440918,0.1948915272951126,-15.033428192138672,0.1436031460762024,-3.0426852703094482
4.385000228881836,0.20730336010456085,-15.141131401062012,0.16308875381946564,-3.0651702880859375
4.389999866485596,0.2188197672367096,-15.24354076385498,0.18310624361038208,-3.0872716903686523
4.394999980926514,0.23080673813819885,-15.343316078186035,0.20674945414066315,-3.107719659805298
4.400000095367432,0.2403034269809723,-15.438350677490234,0.2348167598247528,-3.127979040145874
4.40500020980835,0.24777105450630188,-15.528938293457031,0.26498690247535706,-3.144923448562622
4.409999847412109,0.2530245780944824,-15.613134384155273,0.29619911313056946,-3.1598401069641113
4.414999961853027,0.25622498989105225,-15.684027671813965,0.3276679813861847,-3.1729133129119873
4.420000076293945,0.25750917196273804,-15.744552612304688,0.35776814818382263,-3.1824796199798584
4.425000190734863,0.2561590373516083,-15.794157981872559,0.3827589452266693,-3.190023422241211
4.429999828338623,0.25321319699287415,-15.833620071411133,0.4032815992832184,-3.195723533630371
4.434999942779541,0.24867168068885803,-15.86849308013916,0.42382392287254333,-3.201249122619629
4.440000057220459,0.2406603842973709,-15.893622398376465,0.44141077995300293,-3.205103874206543
4.445000171661377,0.23105722665786743,-15.907965660095215,0.45181775093078613,-3.205442428588867
4.449999809265137,0.22119919955730438,-15.910462379455566,0.4576927721500397,-3.205442428588867
4.454999923706055,0.20815527439117432,-15.900240898132324,0.4582819938659668,-3.202089786529541
4.460000038146973,0.1929582953453064,-15.881385803222656,0.452978253364563,-3.196728467941284
4.465000152587891,0.17696921527385712,-15.85205078125,0.44214165210723877,-3.189523220062256
4.46999979019165,0.16069243848323822,-15.812145233154297,0.42668992280960083,-3.1821558475494385
4.474999904632568,0.14597630500793457,-15.757347106933594,0.4081170856952667,-3.173105001449585
4.480000019073486,0.13161851465702057,-15.683819770812988,0.3837142884731293,-3.162210702896118
4.485000133514404,0.1174207329750061,-15.598000526428223,0.3559790253639221,-3.147784948348999
4.489999771118164,0.10285037010908127,-15.501242637634277,0.3274857997894287,-3.131361246109009
4.494999885559082,0.08757072687149048,-15.391758918762207,0.29589006304740906,-3.111402988433838
4.5,0.07594920694828033,-15.273447036743164,0.26200398802757263,-3.0911433696746826
4.505000114440918,0.06787397712469101,-15.144957542419434,0.2296423465013504,-3.0708839893341064
4.510000228881836,0.06143304333090782,-15.004825592041016,0.20018668472766876,-3.0472307205200195
4.514999866485596,0.05728162080049515,-14.85693359375,0.17318680882453918,-3.0215885639190674
4.519999980926514,0.0561225600540638,-14.702880859375,0.1490006446838379,-2.994103193283081
4.525000095367432,0.0578174889087677,-14.541171073913574,0.12931151688098907,-2.963071346282959
4.53000020980835,0.06058879941701889,-14.367976188659668,0.11440917104482651,-2.9317612648010254
4.534999847412109,0.06362373381853104,-14.18871021270752,0.10309808701276779,-2.898744583129883
4.539999961853027,0.07008766382932663,-14.007102012634277,0.0972408652305603,-2.8673009872436523
4.545000076293945,0.07980264723300934,-13.816509246826172,0.10048501938581467,-2.8342809677124023
4.550000190734863,0.09076949208974838,-13.616632461547852,0.10872015357017517,-2.7977049350738525
4.554999828338623,0.10330232977867126,-13.409122467041016,0.11958492547273636,-2.7625834941864014
4.559999942779541,0.1175428181886673,-13.187237739562988,0.13484203815460205,-2.72415828704834
4.565000057220459,0.12880709767341614,-12.957290649414062,0.1537504643201828,-2.685481071472168
4.570000171661377,0.13779869675636292,-12.727045059204102,0.17371387779712677,-2.646803617477417
4.574999809265137,0.14921656250953674,-12.499963760375977,0.19275672733783722,-2.6064047813415527
4.579999923706055,0.16376172006130219,-12.269238471984863,0.21415258944034576,-2.5676095485687256
4.585000038146973,0.1776619553565979,-12.03249454498291,0.23753561079502106,-2.525481939315796
4.590000152587891,0.18917424976825714,-11.796517372131348,0.2624274492263794,-2.483120918273926
4.59499979019165,0.1981651782989502,-11.557806968688965,0.2867942750453949,-2.440760374069214
4.599999904632568,0.20227621495723724,-11.317017555236816,0.3077843189239502,-2.3966686725616455
4.605000019073486,0.2043125182390213,-11.083807945251465,0.327519029378891,-2.352466106414795
4.610000133514404,0.20589683949947357,-10.856255531311035,0.34443894028663635,-2.3082637786865234
4.614999771118164,0.2048216611146927,-10.626842498779297,0.3585299253463745,-2.264061212539673
4.619999885559082,0.20108702778816223,-10.391817092895508,0.37282294034957886,-2.219858169555664
4.625,0.19681310653686523,-10.154298782348633,0.3832850754261017,-2.1739156246185303
4.630000114440918,0.19225145876407623,-9.913714408874512,0.38908249139785767,-2.12787127494812
4.635000228881836,0.18248474597930908,-9.665924072265625,0.3839947283267975,-2.078338861465454
4.639999866485596,0.16956469416618347,-9.421500205993652,0.3701868951320648,-2.0303568840026855
4.644999980926514,0.15729643404483795,-9.18320083618164,0.35857412219047546,-1.9842184782028198
4.650000095367432,0.14400571584701538,-8.946023941040039,0.3442617952823639,-1.9364243745803833
4.65500020980835,0.13130329549312592,-8.70913028717041,0.32625463604927063,-1.8902897834777832
4.659999847412109,0.12122804671525955,-8.47181224822998,0.3075866997241974,-1.8442455530166626
4.664999961853027,0.10929322242736816,-8.230515480041504,0.2877189517021179,-1.7982012033462524
4.670000076293945,0.09504026919603348,-7.987920761108398,0.26664459705352783,-1.7521567344665527
4.675000190734863,0.0788167342543602,-7.753697872161865,0.24513733386993408,-1.7061126232147217
4.679999828338623,0.06533918529748917,-7.530704021453857,0.2231431007385254,-1.6635900735855103
4.684999942779541,0.05350729450583458,-7.31119441986084,0.2053479254245758,-1.6194665431976318
4.690000057220459,0.043565090745687485,-7.094783306121826,0.18509656190872192,-1.5752639770507812
4.695000171661377,0.034727610647678375,-6.878759860992432,0.16243140399456024,-1.5345944166183472
4.699999809265137,0.025744492188096046,-6.662277698516846,0.143489271402359,-1.4923069477081299
4.704999923706055,0.01682858169078827,-6.448277473449707,0.12601520121097565,-1.4499461650848389
4.710000038146973,0.012721915729343891,-6.245145320892334,0.10681387037038803,-1.4093574285507202
4.715000152587891,0.008291129022836685,-6.0490264892578125,0.0885370746254921,-1.3706125020980835
4.71999979019165,0.004373899661004543,-5.858805179595947,0.07346981763839722,-1.3337109088897705
4.724999904632568,0.0011981226271018386,-5.674020767211914,0.06138419359922409,-1.2968755960464478
4.730000019073486,0.00013131776358932257,-5.494940757751465,0.04983043670654297,-1.261819839477539
4.735000133514404,-0.000398799660615623,-5.317311763763428,0.040239620953798294,-1.2286077737808228
4.739999771118164,-0.0005749581032432616,-5.147058486938477,0.034016553312540054,-1.19545578956604
4.744999885559082,-0.0005922044510953128,-4.9910054206848145,0.02779773436486721,-1.1658744812011719
4.75,0.0005156631232239306,-4.847237586975098,0.021387025713920593,-1.1364061832427979
4.755000114440918,-0.001474638469517231,-4.712372303009033,0.017609087750315666,-1.1087268590927124
4.760000228881836,-0.0009412359795533121,-4.588998317718506,0.01656164415180683,-1.0828912258148193
4.764999866485596,0.00010175269562751055,-4.468276023864746,0.015107570216059685,-1.0588992834091187
4.769999980926514,0.0017302932683378458,-4.352751731872559,0.015444262884557247,-1.0385457277297974
4.775000095367432,0.0020968448370695114,-4.246377468109131,0.01784573122859001,-1.0182862281799316
4.78000020980835,0.0020968448370695114,-4.1553497314453125,0.022352758795022964,-0.9980265498161316
4.784999847412109,0.0024245241656899452,-4.076811790466309,0.02534726820886135,-0.9813678860664368
4.789999961853027,0.0033289953134953976,-4.00704288482666,0.028756212443113327,-0.964792013168335
4.795000076293945,0.0035407410468906164,-3.9436473846435547,0.032227158546447754,-0.953628420829773
4.800000190734863,0.0026886933483183384,-3.8887226581573486,0.03756086528301239,-0.9425778388977051
4.804999828338623,0.0015619368059560657,-3.840609550476074,0.04289456829428673,-0.9333351254463196
4.809999942779541,0.0012493139365687966,-3.800236701965332,0.047759365290403366,-0.9259359836578369
4.815000057220459,0.000027703223167918622,-3.7777559757232666,0.052112143486738205,-0.9185688495635986
4.820000171661377,-0.0012659039348363876,-3.77112078666687,0.05721276253461838,-0.9148288369178772
4.824999809265137,-0.0021028954070061445,-3.7730391025543213,0.06056476756930351,-0.9129607677459717
4.829999923706055,-0.003252236172556877,-3.785231590270996,0.06384751945734024,-0.9129363298416138
4.835000038146973,-0.003847369458526373,-3.804392099380493,0.06687364727258682,-0.9165747761726379
4.840000152587891,-0.005244591273367405,-3.8337204456329346,0.07250189036130905,-0.918437123298645
4.84499979019165,-0.006023137364536524,-3.8697307109832764,0.07802775502204895,-0.9239249229431152
4.849999904632568,-0.009857557713985443,-3.922786235809326,0.08093946427106857,-0.9312751293182373
4.855000019073486,-0.012667330913245678,-3.996945381164551,0.08478596806526184,-0.9404688477516174
4.860000133514404,-0.01530272513628006,-4.075124740600586,0.09261365979909897,-0.9515063762664795
4.864999771118164,-0.01622978039085865,-4.161624908447266,0.09778203070163727,-0.9643874168395996
4.869999885559082,-0.016486695036292076,-4.253639221191406,0.1016734391450882,-0.9809446334838867
4.875,-0.017320675775408745,-4.35052490234375,0.10781397670507431,-0.9975206255912781
4.880000114440918,-0.021715600043535233,-4.455118656158447,0.1143421158194542,-1.0140966176986694
4.885000228881836,-0.025049740448594093,-4.572262287139893,0.11833862215280533,-1.034348487854004
4.889999866485596,-0.027858009561896324,-4.703310966491699,0.1191319078207016,-1.0564725399017334
4.894999980926514,-0.028773020952939987,-4.840975761413574,0.12298566848039627,-1.0804193019866943
4.900000095367432,-0.032119207084178925,-4.985084056854248,0.1279483288526535,-1.106209635734558
4.90500020980835,-0.033869702368974686,-5.136183261871338,0.130337193608284,-1.1338363885879517
4.909999847412109,-0.03402450680732727,-5.28656005859375,0.1334112137556076,-1.1614631414413452
4.914999961853027,-0.03370586037635803,-5.442509651184082,0.13545465469360352,-1.189100980758667
4.920000076293945,-0.034853968769311905,-5.613559246063232,0.13607056438922882,-1.2185955047607422
4.925000190734863,-0.033207088708877563,-5.794936656951904,0.1382507085800171,-1.251747488975525
4.929999828338623,-0.03248603269457817,-5.98628568649292,0.13950510323047638,-1.2849164009094238
4.934999942779541,-0.02964163012802601,-6.180215358734131,0.1437133401632309,-1.319928765296936
4.940000057220459,-0.02722126618027687,-6.378058910369873,0.148291677236557,-1.356764316558838
4.945000171661377,-0.021540259942412376,-6.5731353759765625,0.148291677236557,-1.3935997486114502
4.949999809265137,-0.014834336005151272,-6.769564151763916,0.14806337654590607,-1.4304842948913574
4.954999923706055,-0.009192205965518951,-6.9771575927734375,0.14733456075191498,-1.4710031747817993
4.960000038146973,-0.003947014920413494,-7.1959357261657715,0.14797906577587128,-1.5115504264831543
4.965000152587891,0.0032064917031675577,-7.414651393890381,0.14882655441761017,-1.5539112091064453
4.96999979019165,0.011748185381293297,-7.636559963226318,0.1492590606212616,-1.5963040590286255
4.974999904632568,0.02262948639690876,-7.854268550872803,0.15139253437519073,-1.6405065059661865
4.980000019073486,0.034784819930791855,-8.078804016113281,0.15215952694416046,-1.684673547744751
4.985000133514404,0.04865328595042229,-8.301586151123047,0.14860250055789948,-1.7270718812942505
4.989999771118164,0.06262385845184326,-8.527976989746094,0.15030471980571747,-1.771314024925232
4.994999885559082,0.07662331312894821,-8.762649536132812,0.15233759582042694,-1.8173582553863525
5,0.08899066597223282,-8.99927806854248,0.15423497557640076,-1.8634459972381592
5.005000114440918,0.10208510607481003,-9.237284660339355,0.15763036906719208,-1.9112869501113892
5.010000228881836,0.11648696660995483,-9.476722717285156,0.1618012636899948,-1.9573312997817993
5.014999866485596,0.1304159313440323,-9.71280288696289,0.1657240092754364,-2.003326654434204
5.019999980926514,0.141592338681221,-9.948922157287598,0.17015206813812256,-2.0475292205810547
5.025000095367432,0.14976049959659576,-10.181766510009766,0.17382611334323883,-2.0918374061584473
5.03000020980835,0.1561613231897354,-10.41919994354248,0.18236005306243896,-2.1396689414978027
5.034999847412109,0.16220791637897491,-10.660411834716797,0.19053977727890015,-2.185769557952881
5.039999961853027,0.1666492521762848,-10.895405769348145,0.19702725112438202,-2.23353910446167
5.045000076293945,0.17164109647274017,-11.127373695373535,0.20378997921943665,-2.2777416706085205
5.050000190734863,0.1747574657201767,-11.35315227508545,0.2108335644006729,-2.321944236755371
5.054999828338623,0.17717686295509338,-11.580345153808594,0.2241678088903427,-2.3661468029022217
5.059999942779541,0.17864881455898285,-11.810611724853516,0.2378261685371399,-2.410349130630493
5.065000057220459,0.18182596564292908,-12.043196678161621,0.2528168261051178,-2.454551935195923
5.070000171661377,0.18198199570178986,-12.277752876281738,0.2643822133541107,-2.498684883117676
5.074999809265137,0.18289577960968018,-12.506912231445312,0.27200236916542053,-2.541045665740967
5.079999923706055,0.18259574472904205,-12.731362342834473,0.2802363336086273,-2.5832595825195312
5.085000038146973,0.1802416443824768,-12.953484535217285,0.28707775473594666,-2.622012138366699
5.090000152587891,0.17650781571865082,-13.16430950164795,0.2968224287033081,-2.662454128265381
5.09499979019165,0.17199860513210297,-13.376687049865723,0.3065734803676605,-2.7011313438415527
5.099999904632568,0.1628112643957138,-13.582710266113281,0.3098241984844208,-2.739727735519409
5.105000019073486,0.15587060153484344,-13.779767990112305,0.30901452898979187,-2.7765629291534424
5.110000133514404,0.1455984115600586,-13.968670845031738,0.3030758500099182,-2.8133139610290527
5.114999771118164,0.13767950236797333,-14.146408081054688,0.3004089891910553,-2.848134756088257
5.119999885559082,0.12660396099090576,-14.320199012756348,0.2967977523803711,-2.879356622695923
5.125,0.11671514809131622,-14.477598190307617,0.2868063449859619,-2.908824920654297
5.130000114440918,0.10853425413370132,-14.626684188842773,0.2817062735557556,-2.938293218612671
5.135000228881836,0.09904990345239639,-14.777104377746582,0.27464815974235535,-2.9676673412323
5.139999866485596,0.09108486026525497,-14.918275833129883,0.27040213346481323,-2.9951982498168945
5.144999980926514,0.0876627042889595,-15.053940773010254,0.26208990812301636,-3.0208849906921387
5.150000095367432,0.08238260447978973,-15.182474136352539,0.2559051811695099,-3.0447282791137695
5.15500020980835,0.07763440907001495,-15.29800796508789,0.25184792280197144,-3.06662654876709
5.159999847412109,0.0740291103720665,-15.399846076965332,0.25001993775367737,-3.0850441455841064
5.164999961853027,0.07654789090156555,-15.487492561340332,0.2513831555843353,-3.103461980819702
5.170000076293945,0.07771051675081253,-15.574554443359375,0.2556501030921936,-3.1216654777526855
5.175000190734863,0.08044733107089996,-15.654296875,0.2598242461681366,-3.1362907886505127
5.179999828338623,0.08942538499832153,-15.718036651611328,0.262665331363678,-3.1490719318389893
5.184999942779541,0.09733963757753372,-15.76731014251709,0.26181551814079285,-3.1600096225738525
5.190000057220459,0.10444141179323196,-15.797372817993164,0.2634994089603424,-3.1691036224365234
5.195000171661377,0.11383228003978729,-15.811406135559082,0.2661258578300476,-3.176353693008423
5.199999809265137,0.12724508345127106,-15.81820297241211,0.2682205140590668,-3.1818790435791016
5.204999923706055,0.14149749279022217,-15.821535110473633,0.27004480361938477,-3.1871635913848877
5.210000038146973,0.15387332439422607,-15.818065643310547,0.2749527394771576,-3.1888833045959473
5.215000152587891,0.16760437190532684,-15.803267478942871,0.2813188135623932,-3.1888835430145264
5.21999979019165,0.1790764182806015,-15.776506423950195,0.2871858775615692,-3.188631772994995
5.224999904632568,0.18657538294792175,-15.72861099243164,0.2928648591041565,-3.1848201751708984
5.230000019073486,0.1947554498910904,-15.66711139678955,0.29577040672302246,-3.1791648864746094
5.235000133514404,0.20587189495563507,-15.599455833435059,0.3023642897605896,-3.171665906906128
5.239999771118164,0.21528536081314087,-15.530903816223145,0.3030318021774292,-3.1623237133026123
5.244999885559082,0.22092489898204803,-15.454751014709473,0.30640923976898193,-3.151137351989746
5.25,0.22192025184631348,-15.369891166687012,0.3131287097930908,-3.138245105743408
5.255000114440918,0.22127531468868256,-15.274621963500977,0.31503909826278687,-3.1250741481781006
5.260000228881836,0.21803326904773712,-15.16545295715332,0.31179726123809814,-3.1083571910858154
5.264999866485596,0.2136695683002472,-15.046219825744629,0.3074917197227478,-3.089653491973877
5.269999980926514,0.20677092671394348,-14.93593978881836,0.302157998085022,-3.0676968097686768
5.275000095367432,0.2008383423089981,-14.828060150146484,0.2967754304409027,-3.0471436977386475
5.28000020980835,0.19268947839736938,-14.713017463684082,0.2900337874889374,-3.023200511932373
5.284999847412109,0.17935442924499512,-14.585661888122559,0.28996741771698,-2.9991071224212646
5.289999961853027,0.16607820987701416,-14.449694633483887,0.28714755177497864,-2.973017692565918
5.295000076293945,0.15541017055511475,-14.306093215942383,0.2775058150291443,-2.9433951377868652
5.300000190734863,0.14469830691814423,-14.150810241699219,0.2658067047595978,-2.91192889213562
5.304999828338623,0.13134874403476715,-13.994986534118652,0.25620603561401367,-2.878777265548706
5.309999942779541,0.1169813722372055,-13.838542938232422,0.24660536646842957,-2.845785140991211
5.315000057220459,0.10576293617486954,-13.67396354675293,0.23703016340732574,-2.8139894008636475
5.320000171661377,0.09241418540477753,-13.495926856994629,0.23063521087169647,-2.7773172855377197
5.324999809265137,0.07642197608947754,-13.310327529907227,0.22528919577598572,-2.741992712020874
5.329999923706055,0.06468711048364639,-13.1128511428833,0.21462176740169525,-2.703148126602173
5.335000038146973,0.05401851609349251,-12.898612976074219,0.20288816094398499,-2.6627986431121826
5.340000152587891,0.043882086873054504,-12.680591583251953,0.19434355199337006,-2.6239500045776367
